2025-06-18 00:36:39.3029 [INFO; Root]  KinematicSoup Technologies Inc.
2025-06-18 00:36:51.5374 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.955815E-08, 2.199995, 3.149034E-07)
2025-06-18 00:36:51.5710 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.118797E-08, 2.199996, 3.158348E-07)
2025-06-18 00:36:51.5869 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.287599E-08, 2.199995, 3.185123E-07)
2025-06-18 00:36:51.6209 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.363269E-08, 2.199995, 3.199093E-07)
2025-06-18 00:36:51.6209 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.473864E-08, 2.199995, 3.196765E-07)
2025-06-18 00:36:51.6550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.497147E-08, 2.199996, 3.192108E-07)
2025-06-18 00:36:51.6550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.427298E-08, 2.199996, 3.180467E-07)
2025-06-18 00:36:51.6872 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.409835E-08, 2.199996, 3.172318E-07)
2025-06-18 00:36:51.6872 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.473864E-08, 2.199994, 3.188616E-07)
2025-06-18 00:36:51.7383 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.52043E-08, 2.199994, 3.20375E-07)
2025-06-18 00:36:51.7383 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.44476E-08, 2.199996, 3.195601E-07)
2025-06-18 00:36:51.7716 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.421477E-08, 2.199996, 3.187452E-07)
2025-06-18 00:36:51.7716 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.433118E-08, 2.199996, 3.183959E-07)
2025-06-18 00:36:51.8044 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.421477E-08, 2.199995, 3.182795E-07)
2025-06-18 00:36:51.8044 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.351628E-08, 2.199996, 3.188616E-07)
2025-06-18 00:36:51.8370 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.29342E-08, 2.199995, 3.193272E-07)
2025-06-18 00:36:51.8701 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.246854E-08, 2.199997, 3.168825E-07)
2025-06-18 00:36:51.8701 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.555354E-08, 2.199995, 3.199093E-07)
2025-06-18 00:36:51.9035 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (7.759081E-08, 2.199995, 3.218884E-07)
2025-06-18 00:36:51.9035 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.044299E-08, 2.199994, 3.264286E-07)
2025-06-18 00:36:51.9539 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.079223E-08, 2.199994, 3.291061E-07)
2025-06-18 00:36:51.9539 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.329516E-08, 2.199994, 3.320165E-07)
2025-06-18 00:36:51.9872 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.451752E-08, 2.199994, 3.337627E-07)
2025-06-18 00:36:51.9872 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.603092E-08, 2.199994, 3.365567E-07)
2025-06-18 00:36:52.0201 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.667121E-08, 2.199994, 3.384193E-07)
2025-06-18 00:36:52.0201 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (8.88831E-08, 2.199994, 3.405148E-07)
2025-06-18 00:36:52.0707 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.010546E-08, 2.199995, 3.417954E-07)
2025-06-18 00:36:52.0707 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.220093E-08, 2.199991, 3.525056E-07)
2025-06-18 00:36:52.1039 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.214273E-08, 2.199989, 3.637979E-07)
2025-06-18 00:36:52.1372 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.540236E-08, 2.199988, 3.688037E-07)
2025-06-18 00:36:52.1372 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.746873E-08, 2.199989, 3.715977E-07)
2025-06-18 00:36:52.1717 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.80217E-08, 2.19999, 3.742171E-07)
2025-06-18 00:36:52.1870 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.000008E-07, 2.19999, 3.734604E-07)
2025-06-18 00:36:52.2211 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.005246E-07, 2.19999, 3.792811E-07)
2025-06-18 00:36:52.2211 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.004664E-07, 2.199988, 3.867317E-07)
2025-06-18 00:36:52.2533 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.01747E-07, 2.199987, 3.936584E-07)
2025-06-18 00:36:52.2533 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.022781E-07, 2.199988, 4.034955E-07)
2025-06-18 00:36:52.2873 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.002336E-07, 2.199989, 4.123431E-07)
2025-06-18 00:36:52.2873 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (1.009612E-07, 2.199988, 4.204921E-07)
2025-06-18 00:36:52.3215 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.784708E-08, 2.19999, 4.219473E-07)
2025-06-18 00:36:52.3708 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.38453E-08, 2.19999, 4.265457E-07)
2025-06-18 00:36:52.3708 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.246287E-08, 2.199993, 4.279427E-07)
2025-06-18 00:36:52.3708 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.88075E-08, 2.199991, 4.362664E-07)
2025-06-18 00:36:52.4205 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.683845E-08, 2.199988, 4.465692E-07)
2025-06-18 00:36:52.4380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.848736E-08, 2.199987, 4.537869E-07)
2025-06-18 00:36:52.4380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.889482E-08, 2.199985, 4.643225E-07)
2025-06-18 00:36:52.7042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.876385E-08, 2.199986, 4.69794E-07)
2025-06-18 00:36:52.7042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.709038E-08, 2.199987, 4.710164E-07)
2025-06-18 00:36:52.7042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.560608E-08, 2.199989, 4.685135E-07)
2025-06-18 00:36:52.7042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.624637E-08, 2.19999, 4.710164E-07)
2025-06-18 00:36:52.7205 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.426731E-08, 2.199992, 4.702015E-07)
2025-06-18 00:36:52.7205 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (9.418E-08, 2.199992, 4.736357E-07)
2025-06-18 00:36:52.7205 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.0005834093, 2.085326, 0.01003776)
2025-06-18 00:36:52.7378 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.002303227, 1.911759, 0.04627417)
2025-06-18 00:36:52.7378 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.01662988, 1.953968, 0.381604)
2025-06-18 00:36:52.7378 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.02395593, 1.895421, 0.549709)
2025-06-18 00:36:52.7378 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03261944, 1.951351, 0.7485052)
2025-06-18 00:36:52.7534 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03438832, 2.001403, 0.7890944)
2025-06-18 00:36:52.7534 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03474211, 2.041365, 0.7972124)
2025-06-18 00:36:52.9205 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.073278, 0.7988359)
2025-06-18 00:36:52.9380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.098764, 0.7988359)
2025-06-18 00:36:52.9380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.119119, 0.7988359)
2025-06-18 00:36:52.9380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.135375, 0.7988359)
2025-06-18 00:36:52.9380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.148361, 0.7988359)
2025-06-18 00:36:52.9380 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.158734, 0.7988359)
2025-06-18 00:36:52.9536 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.167021, 0.7988359)
2025-06-18 00:36:52.9536 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.173642, 0.7988359)
2025-06-18 00:36:52.9536 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.178932, 0.7988359)
2025-06-18 00:36:52.9536 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.183157, 0.7988359)
2025-06-18 00:36:52.9703 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03481286, 2.186536, 0.7988359)
2025-06-18 00:36:53.1210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627349, 2.174306, 0.8341697)
2025-06-18 00:36:53.1210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.0362735, 2.17946, 0.8341697)
2025-06-18 00:36:53.1370 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.0362735, 2.183579, 0.8341697)
2025-06-18 00:36:53.1370 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.0362735, 2.186871, 0.8341697)
2025-06-18 00:36:53.1370 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.0362735, 2.1895, 0.8341697)
2025-06-18 00:36:53.1370 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.191602, 0.8341697)
2025-06-18 00:36:53.1550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.193283, 0.8341697)
2025-06-18 00:36:53.1550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.194624, 0.8341698)
2025-06-18 00:36:53.1550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.195698, 0.8341698)
2025-06-18 00:36:53.1550 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.196559, 0.8341698)
2025-06-18 00:36:53.3038 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.197245, 0.8341698)
2025-06-18 00:36:53.3210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.197794, 0.8341698)
2025-06-18 00:36:53.3210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.198236, 0.8341698)
2025-06-18 00:36:53.3210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.19859, 0.8341698)
2025-06-18 00:36:53.3210 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.198872, 0.8341698)
2025-06-18 00:36:53.3369 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.199098, 0.8341698)
2025-06-18 00:36:53.3369 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.199279, 0.8341698)
2025-06-18 00:36:53.3369 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.199423, 0.8341698)
2025-06-18 00:36:53.3369 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (-0.03627351, 2.199539, 0.8341698)
